solvent,SMILES,Property_0,Value_0,Property_1,Value_1,Property_2,Value_2,Property_3,Value_3,Property_4,Value_4,Property_5,Value_5,Property_6,Value_6,Property_7,Value_7,Property_8,Value_8,Property_9,Value_9,Property_10,Value_10,Property_11,Value_11
monohydric_alcohol,C=CCO,alpha,1.3885713840023102,pi_star,-0.24180138835587317,ET30,1.4080113166427892,delta,0.6978731995702273,beta,1.584650263571093,SP,-0.21666561949136315,n,-0.34584555626027896,SA,1.300245463429943,SB,0.5536481368125012,fn,-0.24715004490553727,SdP,0.9515353468557102,N_mol_cm3,0.9893822342015397
amide,CN(C)P(=O)(N(C)C)N(C)C,alpha,-0.5624739952482176,delta,-0.502515125411155,SA,-0.5896346870860926,beta,2.0998905949345263,fn,0.40040595123533784,SdP,1.720511764922595,n,0.3975807996069484,pi_star,1.0549560572623182,N_mol_cm3,-0.8576264755523809,SP,0.23726945718073184,SB,1.321202929701439,ET30,-0.11669429962331464
ketone,CC(C)CC(=O)CC(C)C,SP,,N_mol_cm3,-0.8576264755523809,fn,-0.24715004490553727,SB,,SdP,,delta,,alpha,,n,-0.34584555626027896,pi_star,,ET30,-0.5186621439116509,SA,,beta,
polyhydric_alcohol,CC(O)CCO,pi_star,,SdP,1.0517085200904768,alpha,,ET30,1.5327599579736522,SP,0.1790726524791812,SB,0.6378098465590955,delta,,N_mol_cm3,0.28280843248359677,SA,1.3640004564593995,fn,0.15034888183314862,beta,,n,0.10766071747136291
ester,CCCCOC(C)=O,alpha,-0.5624739952482176,pi_star,-0.4641026647475631,SP,-0.5774858086409759,ET30,-0.4493573431722826,SdP,0.05586932734485642,SB,0.35166003342067575,beta,0.038929269480792845,delta,-0.6266932279954361,fn,-0.5055783552920332,N_mol_cm3,-0.46715147986614936,SA,-0.5896346870860926,n,-0.6357656383958645
amide,CCN(C=O)CC,n,,SB,0.6512757201185505,pi_star,,fn,,SA,-0.5896346870860926,alpha,-0.5624739952482176,N_mol_cm3,-0.1737787317844306,ET30,,SdP,1.2461623269579647,beta,1.2068073539045754,SP,0.24890881812104196,delta,
misc_N_compound,CC[N+](=O)[O-],SP,-0.20502625855105303,beta,,n,-0.6697786089257375,ET30,0.2575516243692749,pi_star,,SB,-0.6279822680296792,N_mol_cm3,0.8571578970379481,SdP,1.1371503443201307,fn,-0.5360928788799891,alpha,,delta,0.5323023961245192,SA,-0.5896346870860926
polyhydric_alcohol,OCC(O)CO,beta,0.24502540202616618,delta,2.7054191913494345,SA,2.3840803449307053,SB,-0.37549713878989704,alpha,2.2479604201007573,SP,1.2149757761667812,n,0.668064898582605,ET30,2.114920284184347,SdP,1.1931294705395592,pi_star,0.12870073896361006,fn,0.6307500983196436,N_mol_cm3,0.7931117337243332
misc_N_compound,C[N+](=O)[O-],SdP,1.2903563739733028,delta,1.0497111568923565,beta,-1.300695592064134,fn,-0.726201061233274,n,-0.8803350931582836,ET30,0.6317975483618634,SP,-0.15846881478981253,alpha,-0.05148591973022214,SA,-0.23442829735054854,pi_star,0.9808556317984216,SB,-0.6212493312499517,N_mol_cm3,1.8261143678148926
ester,CCOC=O,fn,-1.0216248559697694,N_mol_cm3,0.5327950699335123,ET30,-0.11669429962331464,pi_star,0.0916505262316617,n,-1.204268145823742,SB,0.190069550707215,SA,-0.5896346870860926,beta,-0.27021492933726726,alpha,-0.5624739952482176,SP,-0.8801091930890391,delta,-0.33694432196544694,SdP,0.5626277331207341
halohydrocarbon,ClC(Cl)Cl,SB,-1.1767166155774724,n,0.17244732800445461,SdP,0.28862464162563745,ET30,-0.36619158228504034,delta,-0.3783370228268745,SA,-0.3756000676300596,beta,-1.1632981703672185,alpha,-0.09793938114094897,pi_star,-0.019500111964183393,N_mol_cm3,0.52866305939715,SP,0.6912045338528268,fn,0.20651720843752733
misc_N_compound,CC[N+](=O)[O-],pi_star,,SP,-0.20502625855105303,alpha,,beta,,SA,-0.5896346870860926,delta,0.5323023961245192,SB,-0.6279822680296792,N_mol_cm3,0.8571578970379481,n,-0.6697786089257375,fn,-0.5360928788799891,ET30,0.2575516243692749,SdP,1.1371503443201307
amide,CCN(C=O)CC,SB,0.6512757201185505,n,,alpha,-0.5624739952482176,N_mol_cm3,-0.1737787317844306,SA,-0.5896346870860926,pi_star,,SP,0.24890881812104196,delta,,beta,1.2068073539045754,fn,,SdP,1.2461623269579647,ET30,
polyhydric_alcohol,CC(O)CCO,SdP,1.0517085200904768,N_mol_cm3,0.28280843248359677,n,0.10766071747136291,ET30,1.5327599579736522,fn,0.15034888183314862,delta,,SA,1.3640004564593995,SB,0.6378098465590955,SP,0.1790726524791812,beta,,alpha,,pi_star,
misc_N_compound,O=[N+]([O-])c1ccccc1,beta,-0.4763110618826406,ET30,-0.07511141917969304,SdP,1.0517085200904768,N_mol_cm3,-0.018828336670846522,SP,1.9482555154063192,n,1.8730958544981098,SB,-0.6077834576904967,pi_star,1.573659035509595,fn,1.6231472150075987,alpha,-0.5624739952482176,SA,-0.3346147149682661,delta,0.38742794310952505
carboxylic_acid,CCC(=O)O,fn,-0.6235858491675808,beta,0.038929269480792845,N_mol_cm3,0.7269995651425376,SA,2.179153581621738,ET30,1.213957874572558,pi_star,-0.019500111964183393,SB,-0.14657728827916117,alpha,2.0389198437524865,SdP,-0.24170392255842083,delta,1.1738892594766368,SP,-0.6938794180440772,n,-0.766958524725375
carboxylic_acid,CCC(=O)O,N_mol_cm3,0.7269995651425376,alpha,2.0389198437524865,SdP,-0.24170392255842083,SB,-0.14657728827916117,ET30,1.213957874572558,pi_star,-0.019500111964183393,fn,-0.6235858491675808,delta,1.1738892594766368,SA,2.179153581621738,n,-0.766958524725375,beta,0.038929269480792845,SP,-0.6938794180440772
ether,CCCCCCOCCCCCC,SP,-0.49601028205880493,beta,,SB,0.6647415936780056,n,,N_mol_cm3,-1.1571972394386432,fn,,delta,,SA,-0.5896346870860926,ET30,,pi_star,,SdP,-0.9075608975895163,alpha,
halohydrocarbon,ClCCCl,N_mol_cm3,0.5761811805653159,SP,0.5515322025691053,SA,-0.45301684488011407,SB,-0.9915608541349655,delta,-0.08858811679688526,alpha,-0.5624739952482176,beta,-1.1632981703672185,n,0.18864398063772933,ET30,-0.06125045903182015,pi_star,0.8326547808706285,SdP,0.6657471761565233,fn,0.22055929008862274
ester,CCOC(C)=O,SdP,0.25621567381438937,N_mol_cm3,0.07620790566548502,delta,-0.4818187749804419,SB,0.40888999604835974,ET30,-0.504801183763777,SA,-0.5896346870860926,SP,-0.7869943055665581,alpha,-0.5624739952482176,beta,0.038929269480792845,n,-0.9937116615911923,fn,-0.8290863133307186,pi_star,-0.13065075016002806
amine,CCN(CC)CC,SP,-0.7404368618053176,beta,0.9320125105107439,ET30,-1.3364587926361975,pi_star,-1.6497094721699097,SdP,-1.2021878776917707,SA,-0.5896346870860926,SB,1.5635886537716301,n,-0.5402053878595541,N_mol_cm3,-0.5435936747888507,delta,-1.1441019887632733,fn,-0.4202457052584567,alpha,-0.5624739952482176
monohydric_alcohol,CCCCCCCCCO,alpha,,N_mol_cm3,-0.8452304439432942,SP,-0.07699328820764162,pi_star,,beta,,ET30,0.8397119505799685,delta,,n,-0.0057158509615457586,SA,0.6399258927677137,SB,1.6342844899587692,fn,0.05178427024373306,SdP,-0.2564352715635336
monohydric_alcohol,CCOC(=O)c1ccccc1O,SdP,0.4860247182941482,n,,SP,1.1102215277039902,ET30,,N_mol_cm3,-0.6282998907842767,pi_star,,SA,-0.05227117440924393,alpha,,delta,,SB,-0.6212493312499517,beta,,fn,
alkane,CCCCCCCCCCCCCC,ET30,,SB,-1.2474124517646115,N_mol_cm3,-1.241903455434069,fn,,delta,,alpha,,n,,SA,-0.5896346870860926,SdP,-1.5203850162022057,pi_star,,SP,-0.32141986795415434,beta,
amide,CCN(CC)C(C)=O,fn,0.15034888183314862,delta,-0.12998081765831207,pi_star,0.9438054190664732,beta,1.1724579984803463,SP,0.2838269009419723,n,0.10766071747136291,alpha,-0.5624739952482176,SdP,1.1842906611364916,ET30,-0.04738949888394628,SB,0.8061332660522836,SA,-0.5896346870860926,N_mol_cm3,-0.4010393112843534
polyhydric_alcohol,CC(O)C(C)O,n,0.052592098518237484,ET30,1.3941503564949154,pi_star,,SP,-0.11191137102857202,alpha,,fn,0.10255179621307586,SB,0.7792015189333735,SA,1.5097261548124434,SdP,1.063493599294567,N_mol_cm3,0.28280843248359677,delta,,beta,
alkane,C1CCCCCC1,SB,-1.2474124517646115,N_mol_cm3,-0.3287291268980143,pi_star,,n,,SdP,-1.5203850162022057,beta,,SA,-0.5896346870860926,delta,,alpha,,ET30,,SP,-0.23994434137198342,fn,
amine,C1CCNC1,SA,,SB,,n,0.15625067537118348,beta,0.897663155086515,ET30,-0.36619158228504034,SP,,alpha,-0.1908463039624027,SdP,,fn,0.1924751267864334,pi_star,-0.7234541538712015,N_mol_cm3,0.46461689608353535,delta,
monohydric_alcohol,CCCCCCCO,ET30,0.9367386716150846,alpha,,SA,0.7856515911207573,delta,,N_mol_cm3,-0.5745837538115675,pi_star,,SdP,-0.05019638549195533,n,-0.15148572466100388,beta,,SB,1.6544833002979518,SP,-0.20502625855105303,fn,-0.07594466477488024
aromatic,CC(C)(C)c1ccccc1,N_mol_cm3,-0.6944120593660725,SP,0.3885811494047635,fn,0.8678452461977457,alpha,,SA,-0.5896346870860926,pi_star,,SB,-0.8400697765910962,beta,,n,0.949886654401555,SdP,-0.9841639124161023,delta,,ET30,
alkane,C1CCCCC1,SB,-1.169983678797745,n,-0.11909241939445803,N_mol_cm3,-0.11799658954354014,beta,-1.5067917246095073,delta,-0.8129603818718573,SP,-0.4727315601781847,fn,-0.04759046144093879,alpha,-0.5624739952482176,ET30,-1.5027903144106818,SA,-0.5896346870860926,pi_star,-2.168412450417186,SdP,-1.5203850162022057
nitrile,CC#N,N_mol_cm3,1.8922265363966886,n,-1.4472179353228343,pi_star,0.6103535044789383,ET30,0.5347708273267483,SA,-0.3892618518506575,beta,-0.13281750764035158,alpha,-0.12116611184631242,SdP,1.3492817699937538,fn,-1.2460281223555358,SB,-0.4529259117567636,delta,0.7185695500009404,SP,-0.9150272759099696
polyhydric_alcohol,OCC(O)CO,N_mol_cm3,0.7931117337243332,alpha,2.2479604201007573,pi_star,0.12870073896361006,ET30,2.114920284184347,SB,-0.37549713878989704,n,0.668064898582605,beta,0.24502540202616618,SP,1.2149757761667812,SdP,1.1931294705395592,fn,0.6307500983196436,SA,2.3840803449307053,delta,2.7054191913494345
alkane,CCC(C)CC,N_mol_cm3,-0.4506234377207004,SA,-0.5896346870860926,n,,ET30,,alpha,,pi_star,,beta,,SP,-1.2060112994177228,fn,,SdP,-1.5203850162022057,SB,-1.2474124517646115,delta,
alkane,CC(C)CC(C)(C)C,n,,beta,,alpha,,pi_star,,SA,-0.5896346870860926,N_mol_cm3,-0.7853162911660416,fn,,SP,-1.229290021298343,delta,,ET30,,SdP,-1.5203850162022057,SB,-1.267611262103794
alkane,C1CCCCC1,delta,-0.8129603818718573,pi_star,-2.168412450417186,SdP,-1.5203850162022057,fn,-0.04759046144093879,beta,-1.5067917246095073,ET30,-1.5027903144106818,SP,-0.4727315601781847,alpha,-0.5624739952482176,N_mol_cm3,-0.11799658954354014,SB,-1.169983678797745,n,-0.11909241939445803,SA,-0.5896346870860926
aromatic,CCCCc1ccccc1,SB,-0.9141320811680991,SA,-0.5896346870860926,fn,0.8270692014032199,N_mol_cm3,-0.7088740962433403,SP,0.4816960369272445,SdP,-1.0018415312222377,delta,,beta,,pi_star,,alpha,,ET30,,n,0.9012966965017379
monohydric_alcohol,CCCCC(C)O,fn,,SB,1.8362725933505946,ET30,,n,,N_mol_cm3,-0.3948412954798103,delta,,alpha,,beta,,pi_star,,SA,0.04791524320847371,SP,-0.4727315601781847,SdP,0.2503231342123443
ester,COC(C)=O,SB,,N_mol_cm3,0.11546200576092612,SP,,delta,,ET30,,n,,beta,,fn,,SdP,,SA,,alpha,,pi_star,
monohydric_alcohol,CCC(C)O,N_mol_cm3,0.22496028497452564,fn,-0.4521104290051717,SA,0.41678341716461553,pi_star,-0.6864039411392531,ET30,0.7426852295448534,beta,1.2411567093288043,SP,-0.7869943055665581,SB,1.5736880589412214,alpha,1.0401704234218587,n,-0.5758380236527542,delta,0.38742794310952505,SdP,0.5596814633197116
monohydric_alcohol,CCCCCCCCCO,alpha,,SA,0.6399258927677137,SdP,-0.2564352715635336,n,-0.0057158509615457586,N_mol_cm3,-0.8452304439432942,fn,0.05178427024373306,delta,,beta,,pi_star,,SP,-0.07699328820764162,SB,1.6342844899587692,ET30,0.8397119505799685
ketone,CC(C)CC(=O)CC(C)C,ET30,-0.5186621439116509,SB,,delta,,N_mol_cm3,-0.8576264755523809,beta,,SP,,fn,-0.24715004490553727,SA,,SdP,,n,-0.34584555626027896,alpha,,pi_star,
ketone,CCCC(C)=O,SB,0.3920576540990409,ET30,-0.08897237932756691,SA,-0.5440954063507665,beta,0.21067604660193728,SP,-0.4028953945363252,N_mol_cm3,-0.09113852105718562,fn,-0.5652572023091861,n,-0.7021719141922833,delta,-0.502515125411155,alpha,-0.44634034172140036,SdP,0.7865442379984477,pi_star,0.23985137715945515
monohydric_alcohol,CCOC(=O)C(C)O,fn,,n,,beta,,SA,,ET30,,SdP,,N_mol_cm3,-0.23162687929350173,alpha,,pi_star,,SB,,SP,,delta,
ketone,CC(C)=O,SP,-0.8451911102681088,SB,0.18333661392748746,SdP,1.1518816933252434,ET30,0.06349818229904368,delta,-0.21276621938116647,fn,-1.0216248559697694,beta,-0.029769441367665003,N_mol_cm3,0.7765836915788842,pi_star,0.46215265355114493,alpha,-0.3766601496053102,n,-1.204268145823742,SA,-0.5896346870860926
halohydrocarbon,ClCCl,fn,-0.07594466477488024,SP,0.435138593166004,alpha,-0.260526496078493,beta,-1.1632981703672185,SB,-0.8165044978620499,n,-0.15148572466100388,delta,-0.08858811679688526,SdP,0.7452964607841321,SA,-0.4074775641447879,N_mol_cm3,1.202180776824195,ET30,-0.1444162199190614,pi_star,0.8697049936025765
aromatic,CCc1ccccc1,SB,-0.9511632334566004,SA,-0.5896346870860926,ET30,,N_mol_cm3,-0.34112515850710123,SP,0.5631715635094154,SdP,-0.8221190733598623,delta,-0.5646041767032955,beta,,fn,0.9083512509605195,pi_star,,n,0.9984766123013755,alpha,
misc_N_compound,Cn1ccnc1,ET30,,pi_star,,SP,1.284811941808642,fn,,beta,,SB,0.7994003292725561,SA,-0.275413650012342,N_mol_cm3,0.5720491700289535,n,,delta,,SdP,1.3050877229784157,alpha,
monohydric_alcohol,CCCCCCO,N_mol_cm3,-0.37418124279799886,n,-0.2486656404606414,SdP,0.10595591396223975,alpha,1.2956644611808568,SA,0.8448526560766814,fn,-0.16127731480845667,SB,1.5433898434324476,ET30,0.9783215520587053,delta,0.221857139663817,SP,-0.29814114607353404,beta,1.3785541310257194,pi_star,-0.6864039411392531
halohydrocarbon,CCCCCl,delta,-0.7301749801490036,N_mol_cm3,-0.047752410425382086,alpha,-0.5624739952482176,pi_star,-0.7234541538712015,ET30,-0.6711327055382615,n,-0.5078120825930081,SA,-0.5896346870860926,SP,-0.3563379507750847,SB,-0.9511632334566004,SdP,0.03819170853872113,fn,-0.39135142186101113,beta,-1.5067917246095073
ketone,CC(=O)c1ccccc1,SB,-0.18697490895752636,fn,1.4011743089075988,delta,0.014893635356682167,SdP,0.8602009830240115,pi_star,1.1661066954581634,SP,1.4477629949729838,n,1.5977527597324719,SA,-0.3892618518506575,alpha,-0.4695670724267638,beta,0.17632669117770836,N_mol_cm3,-0.2626169583162187,ET30,-0.15827718006693525
monohydric_alcohol,CCCCCCCCCCO,pi_star,-0.5011528774795115,SdP,-0.3919636824105706,SP,-0.018796483506090988,ET30,0.8258509904320956,delta,-0.17137351851973964,SA,0.5898326839588549,n,0.059070759571545936,N_mol_cm3,-0.9505967126205312,beta,1.3098554201772616,SB,1.6544833002979518,alpha,1.0633971541272222,fn,0.10822263687986386
halohydrocarbon,ClCCCl,fn,0.22055929008862274,pi_star,0.8326547808706285,ET30,-0.06125045903182015,N_mol_cm3,0.5761811805653159,n,0.18864398063772933,SP,0.5515322025691053,beta,-1.1632981703672185,SB,-0.9915608541349655,delta,-0.08858811679688526,SdP,0.6657471761565233,SA,-0.45301684488011407,alpha,-0.5624739952482176
monohydric_alcohol,CC(C)CO,ET30,0.9505996317629585,beta,1.3785541310257194,SdP,0.4948635276972158,SB,1.3716999555493956,alpha,1.2724377304754932,fn,-0.4853253529106463,SA,0.8266369437825509,pi_star,-0.6864039411392531,N_mol_cm3,0.1960362112199897,SP,-0.775354944626248,delta,0.4495169944016649,n,-0.6130903247092813
amine,CCN(CC)CC,n,-0.5402053878595541,alpha,-0.5624739952482176,SB,1.5635886537716301,beta,0.9320125105107439,N_mol_cm3,-0.5435936747888507,pi_star,-1.6497094721699097,ET30,-1.3364587926361975,SA,-0.5896346870860926,SP,-0.7404368618053176,fn,-0.4202457052584567,delta,-1.1441019887632733,SdP,-1.2021878776917707
other,COP(=O)(OC)OC,fn,-0.4926164337679454,delta,-0.23346256981187952,ET30,0.2575516243692749,alpha,-0.5624739952482176,SB,0.34156062825108446,N_mol_cm3,-0.2481549214389507,SP,-0.1933868976107429,SdP,1.1577742329272886,beta,1.1381086430561174,pi_star,0.4992028662830933,SA,-0.5896346870860926,n,-0.6211886510259169
monohydric_alcohol,CCCCCCCCO,alpha,1.2259842690647664,delta,0.03558998578739521,fn,-0.004924136424151329,beta,1.2755060647530332,SA,0.7719898069001595,SB,1.691514452586453,ET30,0.8812948310235902,n,-0.07050246149463746,SP,-0.12355073196888214,N_mol_cm3,-0.7171381173160648,SdP,-0.18277852653796986,pi_star,-0.6864039411392531
ether,c1ccc(COCc2ccccc2)cc1,SA,-0.5896346870860926,ET30,-0.7542984664255038,pi_star,0.7956045681386802,delta,,SdP,-0.02073368748172984,n,2.08365233873066,fn,1.7908420747254814,beta,-0.09846815221612285,alpha,-0.5624739952482176,N_mol_cm3,-0.94853070735235,SB,-0.30480130260275795,SP,1.7853044622419776
ketone,CC(=O)C(Cl)(Cl)Cl,SB,,delta,,fn,0.10255179621307586,pi_star,,SP,,SA,,N_mol_cm3,-0.1965047897344227,ET30,0.576353707770369,n,0.052592098518237484,SdP,,beta,,alpha,
monohydric_alcohol,CCCCCCCCO,n,-0.07050246149463746,fn,-0.004924136424151329,SdP,-0.18277852653796986,SA,0.7719898069001595,N_mol_cm3,-0.7171381173160648,delta,0.03558998578739521,SB,1.691514452586453,pi_star,-0.6864039411392531,beta,1.2755060647530332,alpha,1.2259842690647664,SP,-0.12355073196888214,ET30,0.8812948310235902
amine,Nc1ccccc1,N_mol_cm3,0.2290922955108877,delta,0.6978731995702273,ET30,0.35457834540439,n,2.4723720019292097,SP,2.3323544264365537,SdP,1.296248913575348,alpha,0.04142100309123159,SA,0.011483818620212749,pi_star,0.5362530790150416,fn,2.096257350636796,beta,0.21067604660193728,SB,-0.5269882163337662
ketone,CCCCCC(C)=O,fn,-0.40998418405188763,delta,,N_mol_cm3,-0.5497916905933942,SA,,SB,,SP,,pi_star,0.0916505262316617,SdP,,beta,0.14197733575347943,n,-0.5288677310162606,ET30,-0.08897237932756691,alpha,-0.44634034172140036
aromatic,CCCCc1ccccc1,alpha,,N_mol_cm3,-0.7088740962433403,delta,,ET30,,n,0.9012966965017379,SA,-0.5896346870860926,pi_star,,SB,-0.9141320811680991,SdP,-1.0018415312222377,beta,,SP,0.4816960369272445,fn,0.8270692014032199
ester,C=CC(=O)OC,ET30,-0.40777446272866197,SP,,n,-0.5661200320727878,N_mol_cm3,0.2456203376563367,SdP,,fn,-0.44319910795736156,delta,,alpha,,SB,,beta,,pi_star,,SA,
halohydrocarbon,CCCCCl,beta,-1.5067917246095073,ET30,-0.6711327055382615,SA,-0.5896346870860926,fn,-0.39135142186101113,pi_star,-0.7234541538712015,delta,-0.7301749801490036,alpha,-0.5624739952482176,N_mol_cm3,-0.047752410425382086,SB,-0.9511632334566004,n,-0.5078120825930081,SdP,0.03819170853872113,SP,-0.3563379507750847
monohydric_alcohol,OC(C(F)(F)F)C(F)(F)F,pi_star,0.23985137715945515,ET30,2.8218292517259043,SA,4.014386595255381,SdP,2.7634912744845757,fn,-2.3067453670767026,SP,-2.614373973195247,N_mol_cm3,-0.07047846837537454,SB,-1.368605313799707,delta,-0.2955516211040201,alpha,3.989965223003014,beta,-1.5067917246095073,n,-2.5647869670186676
monohydric_alcohol,CCCCCCCCCCCO,SP,0.05103968213576978,fn,0.15034888183314862,delta,,SdP,-0.512760744252495,SA,0.5807248278117897,ET30,0.8119900302842218,N_mol_cm3,-1.0373689338841383,pi_star,,beta,,n,0.10766071747136291,alpha,,SB,1.6443838951283605
amine,Nc1ccccc1,SP,2.3323544264365537,alpha,0.04142100309123159,fn,2.096257350636796,pi_star,0.5362530790150416,N_mol_cm3,0.2290922955108877,delta,0.6978731995702273,SA,0.011483818620212749,SdP,1.296248913575348,beta,0.21067604660193728,n,2.4723720019292097,ET30,0.35457834540439,SB,-0.5269882163337662
polyhydric_alcohol,OCC(O)CO,SP,1.2149757761667812,ET30,2.114920284184347,delta,2.7054191913494345,alpha,2.2479604201007573,SA,2.3840803449307053,n,0.668064898582605,SdP,1.1931294705395592,beta,0.24502540202616618,N_mol_cm3,0.7931117337243332,SB,-0.37549713878989704,pi_star,0.12870073896361006,fn,0.6307500983196436
misc_N_compound,C[N+](=O)[O-],SP,-0.15846881478981253,n,-0.8803350931582836,SA,-0.23442829735054854,beta,-1.300695592064134,SdP,1.2903563739733028,ET30,0.6317975483618634,alpha,-0.05148591973022214,SB,-0.6212493312499517,N_mol_cm3,1.8261143678148926,delta,1.0497111568923565,fn,-0.726201061233274,pi_star,0.9808556317984216
carboxylic_acid,CC(C)C(=O)O,SA,1.7556382707832046,SB,-0.46975825370608226,ET30,,delta,,beta,,n,,fn,,SdP,-0.630611536293397,SP,-0.7520762227456278,N_mol_cm3,0.19397020595180867,alpha,,pi_star,
aromatic,Cc1cccc2ccccc12,SdP,-0.017787417680707292,fn,2.4575709131207373,beta,,pi_star,,alpha,,SB,-0.8905668024390527,SA,-0.5896346870860926,ET30,-0.8929080679042405,SP,2.1461246513915917,delta,-0.08858811679688526,n,2.9420749282941228,N_mol_cm3,-0.5477256853252129
polyhydric_alcohol,OCCCCO,beta,,SA,1.3412308160917366,SP,0.45841731504662425,alpha,,n,0.20484063327100047,delta,,SdP,1.0251920918812738,pi_star,,SB,0.5974122258807303,ET30,1.6297866790087683,N_mol_cm3,0.3055344904335892,fn,0.23460137173971818
ether,c1ccc(COCc2ccccc2)cc1,n,2.08365233873066,delta,,SB,-0.30480130260275795,SP,1.7853044622419776,pi_star,0.7956045681386802,ET30,-0.7542984664255038,SdP,-0.02073368748172984,alpha,-0.5624739952482176,SA,-0.5896346870860926,fn,1.7908420747254814,N_mol_cm3,-0.94853070735235,beta,-0.09846815221612285
ether,CC1CCCO1,alpha,-0.5624739952482176,fn,-0.3335628550661213,ET30,-0.726576546129756,N_mol_cm3,0.005963726547326972,SA,-0.5896346870860926,n,-0.4430254720599165,pi_star,,SB,0.5502816684226375,SdP,0.7423501909831096,beta,0.038929269480792845,SP,-0.2748624241929138,delta,
monohydric_alcohol,CCCCCCCCCCCO,SdP,-0.512760744252495,delta,,SA,0.5807248278117897,pi_star,,SB,1.6443838951283605,alpha,,N_mol_cm3,-1.0373689338841383,SP,0.05103968213576978,n,0.10766071747136291,ET30,0.8119900302842218,fn,0.15034888183314862,beta,
amine,CN(C)c1ccccc1,SA,,SP,,ET30,-0.726576546129756,pi_star,0.5362530790150416,fn,1.7433150291371609,beta,-0.029769441367665003,alpha,-0.5624739952482176,delta,,SB,,SdP,,n,2.023724723987549,N_mol_cm3,-0.39690730074799135
ester,CCOC(=O)CCl,SB,,SA,,ET30,-0.3246087018414197,SdP,,N_mol_cm3,-0.09527053159354804,beta,-0.3045642847614962,n,-0.20007568256082084,fn,-0.1186109897916692,pi_star,0.42510244081919657,alpha,-0.5624739952482176,SP,,delta,
other,O=S1(=O)CCCC1,alpha,-0.5624739952482176,delta,,SB,-0.18697490895752636,N_mol_cm3,0.14232007424728066,pi_star,1.4625083973137498,SdP,1.1194727255139953,fn,0.7592891534335132,SA,-0.3528304272623966,SP,1.2382544980474015,ET30,0.3129954649607694,n,0.8203134333353715,beta,-0.1671668630645805
ether,C1COCCO1,delta,-0.04719541593545844,beta,-0.23586557391303836,pi_star,-0.13065075016002806,SB,0.06551022028225587,fn,-0.10429886810882168,ET30,-0.7958813468691244,SA,-0.5896346870860926,SdP,-0.6011488382831714,N_mol_cm3,0.38197668535629076,alpha,-0.5624739952482176,SP,0.15579393059856092,n,-0.18387902992754973
halohydrocarbon,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,N_mol_cm3,-1.0063788548614216,delta,,SdP,-1.5203850162022057,n,,beta,,SB,-1.2238471730355651,ET30,,alpha,,SP,-4.476671723644865,SA,-0.5896346870860926,fn,,pi_star,
ester,CC(=O)OCC(COC(C)=O)OC(C)=O,fn,0.010738185417455163,SdP,0.5007560672992609,n,-0.05268614359803921,N_mol_cm3,-0.9340686704750822,alpha,,SA,-0.48489434139484244,delta,0.05628633621810899,ET30,-0.185999100362683,pi_star,,SB,-0.0152850210744745,beta,,SP,0.13251520871794067
halohydrocarbon,ClCCl,fn,-0.07594466477488024,beta,-1.1632981703672185,SA,-0.4074775641447879,ET30,-0.1444162199190614,SdP,0.7452964607841321,pi_star,0.8697049936025765,N_mol_cm3,1.202180776824195,alpha,-0.260526496078493,SB,-0.8165044978620499,n,-0.15148572466100388,SP,0.435138593166004,delta,-0.08858811679688526
ester,C=CC(=O)OC,SdP,,SA,,beta,,ET30,-0.40777446272866197,delta,,alpha,,pi_star,,fn,-0.44319910795736156,SB,,n,-0.5661200320727878,SP,,N_mol_cm3,0.2456203376563367
aromatic,c1ccc2c(c1)CCCC2,SP,1.3313693855698825,fn,1.5191818027831472,pi_star,,delta,-0.23346256981187952,SB,-0.8097715610823224,n,1.7435226334319265,SdP,-0.9841639124161023,beta,,alpha,,ET30,,N_mol_cm3,-0.5167356063024962,SA,-0.5896346870860926
polyhydric_alcohol,OCC(O)CO,SdP,1.1931294705395592,N_mol_cm3,0.7931117337243332,beta,0.24502540202616618,SB,-0.37549713878989704,SP,1.2149757761667812,fn,0.6307500983196436,pi_star,0.12870073896361006,alpha,2.2479604201007573,SA,2.3840803449307053,ET30,2.114920284184347,delta,2.7054191913494345,n,0.668064898582605
halohydrocarbon,Brc1cccc2ccccc12,SB,-0.7357092565053195,N_mol_cm3,-0.5559897063979374,SP,2.7979288640489575,fn,,ET30,,alpha,,beta,,pi_star,,SdP,0.45066948068187757,n,,SA,-0.5896346870860926,delta,
halohydrocarbon,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,alpha,,beta,,delta,,pi_star,,SdP,-1.5203850162022057,ET30,,fn,,SP,-4.476671723644865,SA,-0.5896346870860926,n,,SB,-1.2238471730355651,N_mol_cm3,-1.0063788548614216
polyhydric_alcohol,C[C@H](O)CO,alpha,,N_mol_cm3,0.7910457284561522,fn,0.04314298922767353,SdP,1.0959025671058151,delta,,SB,0.5974122258807303,n,-0.01543384254151203,beta,,ET30,1.7129524398960105,SA,1.5734811478418997,SP,0.08595776495670017,pi_star,
halohydrocarbon,Brc1cccc2ccccc12,SP,2.7979288640489575,n,,fn,,N_mol_cm3,-0.5559897063979374,SA,-0.5896346870860926,alpha,,SdP,0.45066948068187757,SB,-0.7357092565053195,ET30,,pi_star,,delta,,beta,
